img_path,question,h,r,t,answer,fold
./data/image/141200820220711115237.jpg,이미지에 보이는 벨기에 요리는 뭐야?,Waffle,subject,Belgian cuisine,waffle,2.0
./data/image/131000620220816155204.jpg,이미지에서 미국에서 발명한 영상 기기는 뭘까?,Television,subject,american_invention,tv,2.0
./data/image/120600120220624131024.jpg,달팽이는 무엇에 속하지?,Snail,phylum,Mollusca,mollusk,2.0
./data/image/151100620220713154332.jpg,이미지 속 학교 시설은 뭐라고 부를까?,Gym,subject,school_facility,the gym,2.0
./data/image/110101720220620182823.jpg,이미지에서 바이올린은 무슨 악기니?,Violin,subject,String instrument,stringed instrument,3.0
./data/image/120700220220707154006.jpg,이미지 속 자포동물은 무엇이니?,Sea anemone,phylum,Cnidaria,sea anemone,3.0
./data/image/122000220220708100745.jpg,이미지 내 거머리는 무슨 동물에 해당할까?,Leech,subject,Annelid,Annelid,3.0
./data/image/112500120220706182654.jpg,이미지 안 양은 무엇에 해당하는 동물이니?,Sheep,subject,Livestock,domestic animal,3.0
./data/image/120201720220823143402.jpg,이미지 속 한국의 포유류는 뭐야?,Amur hedgehog,subject,List of mammals of Korea,hedgehog,3.0
./data/image/150101420220712181548.jpg,이미지에서 단체 경기에 해당하는 구기는 뭐야?,Kin-Ball,subject,Ball game,Kin-Ball,3.0
./data/image/130300720220812163851.jpg,정원과 관련 있는 그릇은 뭐야?,Flowerpot,subject,Container,a flower pot,3.0
./data/image/110100320220809172403.jpg,이미지 안 현명악기의 음역은 뭐야?,Cello,subject,Chordophone,130 (number),3.0
./data/image/131400620220707153829.jpg,이미지 내 방해석은 무슨 광물에 해당하니?,Calcite,subject,Carbonate_Mineral,carbonitride,3.0
./data/image/131100920220628150750.jpg,이미지 속 현명악기의 음역은 몇이니?,Guitar,subject,Chordophone,130 (number),3.0
./data/image/120203920220707165954.jpg,이미지 내 반추아목에 속하는 동물의 이름은 무엇이니?,Deer,suborder,Ruminant,deer,3.0
./data/image/132302820220708171141.jpg,이미지 속 기계 부속품은 뭐야?,Gear,subject,machine_accessories,gear,3.0
./data/image/160202320220808112048.jpg,증기 기관차는 어느 나라의 발명품일까?,Steam locomotive,subject,british invention,great britain,3.0
./data/image/141201920220726161004.jpg,이미지 내 까마중의 과는 뭐지?,Solanum nigrum,family,Solanaceae,Solanaceae,3.0
./data/image/150101520220712183130.jpg,이미지 속 올림픽 경기 종목인 테니스는 어떤 스포츠일까?,Tennis,subject,Olympic sports,rackets,3.0
./data/image/141204020220805114224.jpg,이미지에 있는 약용식물의 아과는 무엇이니?,Bellis perennis,subject,Medicinal plants,Asteroideae,3.0
./data/image/114800120220720115507.jpg,이미지에 보이는 장신구는 어떤 용도로 사용하니?,Wristwatch,subject,Fashion accessory,Portable,3.0
./data/image/134201820220725135605.jpg,포도는 어떤 미분류문에 해당하는 식물이니?,Grape,kingdom,Plant,ia genus,3.0
./data/image/160201420220713182601.jpg,이미지 안 택시는 어떤 교통에 속하니?,Taxi,subject,Public transport,public transport,3.0
./data/image/122203620220913151126.jpg,이미지 안에 다리를 사용해 서있는 새는 뭘까?,a leg,UsedFor,stand,macaw,3.0
./data/image/131300220220708101007.jpg,이미지 안 온도계는 어느 나라의 발명품이야?,Thermometer,subject,italian invention,italy,3.0
./data/image/152300220220713181328.jpg,낙하산은 무엇에 사용되는 장비일까?,Parachute,subject,Materiel,Military affairs,3.0
./data/image/140100120220830162151.jpg,이미지 안 진정쌍떡잎식물이 해당하는 속은 무엇이지?,Apple,unclassified_class,Eudicots,Malus,3.0
./data/image/122201820220905153344.jpg,이미지에 있는 척삭동물의 목은 무엇일까?,Hummingbird,order,Apodiformes,Apodiformes,3.0
./data/image/130100620220715162134.jpg,금속 제품에 해당하는 투척무기는 뭘까?,Grenade,subject,throwing weapon,hand grenade,3.0
./data/image/110201020220811135339.jpg,오이는 어떤 과에 속하는 식물이야?,Cucumber,family,Cucurbitaceae,Cucurbitaceae,3.0
./data/image/120100520220623100950.jpg,이미지 속 딱정벌레목에 해당하는 동물은 뭐야?,Harmonia axyridis,kingdom,Animal,ladybug,3.0
./data/image/132400420220711104903.jpg,사람은 무엇에 속하는 동물일까?,Human,suborder,Haplorhini,Haplorhini,3.0
./data/image/141401320220831104926.jpg,이미지 속 인도의 상징인 원예 식물은 뭐야?,Nelumbo nucifera,subject,symbol of india,Nelumbo nucifera,3.0
./data/image/130501020220812170614.jpg,이미지 내 야구 장비인 장갑을 뭐라고 해?,Baseball glove,subject,Glove,baseball glove,3.0
./data/image/134400220220926174927.jpg,이미지 안 한국의 구이 요리는 뭐야?,Ribs (food),subject,Korean grilled food,rib,3.0
./data/image/110101720220620180827.jpg,이미지 안 바이올린의 음역은 뭐야?,Violin,range,135 (number),135 (number),3.0
./data/image/113800220220719133454.jpg,스팸은 무슨 통조림이야?,spam,IsA,canned meat,meat,3.0
./data/image/114700320220719152220.jpg,이미지에서 음식을 조리하는 장소는 뭐지?,a kitchen,IsA,a place for food preparation,the kitchen,3.0
./data/image/122500420220721173915.jpg,생쥐는 무엇에 속하는 동물이지?,House mouse,order,Rodent,rodents,3.0
./data/image/133700620220725102616.jpg,전등을 다른 말로 뭐라고 할까?,Light bulb,subject,Lamp,lamps,3.0
./data/image/140500120220711150947.jpg,이미지 안에서 단향목에 포함되는 것은 뭐야?,mistletoe,order,Santalales,mistletoe,3.0
./data/image/120204520220707165814.jpg,이미지 속 소말리아의 상징인 동물은 무엇에 속해?,Leopard,subject,symbol of somalia,a mammal,3.0
./data/image/120600420220720151501.jpg,우렁이의 상과는 뭘까?,Viviparidae,superfamily,Viviparoidea,Viviparoidea,3.0
./data/image/122203020220906180612.jpg,이미지 속 다리를 서는 용도로 사용하는 새는 뭘까?,Woodpecker,class,Bird,levaillant's woodpecker,3.0
./data/image/110100220220620141956.jpg,이미지 내 밴조의 음역은 몇이야?,Banjo,range,200 (number),200 (number),3.0
./data/image/122600120220722114123.jpg,이미지 내 굴목에 속하는 동물의 강은 뭐야?,Mizuhopecten yessoensis,class,Bivalvia,Bivalvia,3.0
./data/image/150100120220822175610.jpg,이미지 속 야구 경기장에서 유인원을 뭐라고 하지?,Human,subject,Ape,people,3.0
./data/image/140101320220718112952.jpg,이미지 내 망고는 무엇에 포함되는 과일이야?,Mango,unclassified_phylum,Flowering plant,ia genus,3.0
./data/image/120800420220708135925.jpg,이미지 속 판새아강 동물은 뭐야?,Shark,subclass,Elasmobranchii,shark,3.0
./data/image/151800320220713175606.jpg,이미지 속 육상 경기 종목에 해당하는 것은 뭘까?,Long jump,subject,Athletics_Game_Event,long jump,3.0
./data/image/110400220220621140932.jpg,이미지 속 도로 시설물은 뭐야?,Fire hydrant,subject,road_facility,fire hydrant,3.0
./data/image/112200420220831135214.jpg,이미지 안에 배전과 관련 있는 통신 시설은 무엇일까?,Utility pole,subject,Electric power distribution,utility pole,3.0
./data/image/140801120221121141601.jpg,이미지에 있는 꽃은 어느 나라의 상징일까?,Rose,subject,Flower,usa,3.0
./data/image/121500220220816151000.jpg,이미지에서 빈치류에 속하는 나무늘보의 목은 어디에 해당할까?,Sloth,order,Pilosa,Pilosa,3.0
./data/image/110500220220622141034.jpg,이미지에서 깔개로 불리는 물건은 무엇이니?,Mat,subject,rug,mat,3.0
./data/image/114800320220719154017.jpg,이미지 안의 컴퓨터 입력 장치는 어느 나라의 발명품일까?,Computer mouse,subject,american_invention,usa,3.0
./data/image/160202520220922133943.jpg,이미지 속 탈것에 해당하는 것은 뭐니?,Tricycle,subject,Vehicle,tri rocker,3.0
./data/image/110900820220801103049.jpg,이미지 속 빙과를 뭐라고 부를까?,Ice cream,subject,Frozen dessert,ice cream,3.0
./data/image/140100220220830171140.jpg,이미지의 시장에서 파초속에 포함되는 것은 뭐야?,Banana,genus,Musa (genus),banana,3.0
./data/image/120400620220720152516.jpg,이미지 속 북아메리카의 동물상에 해당하는 건 뭐야?,Rattlesnake,subject,fauna of north america,rattlesnake,3.0
./data/image/130201020220627150957.jpg,블루베리는 무엇에 속할까?,Blueberry,family,Ericaceae,Ericaceae,3.0
./data/image/131800120220708105551.jpg,이미지 속 마네킹은 뭐야?,Mannequin,subject,Model building,Model building,3.0
./data/image/120209420220802162547.jpg,이미지 내 포유류에 속하는 코요테의 목은 무엇일까?,Coyote,class,Mammal,Carnivora,3.0
./data/image/120205820220720133621.jpg,벼과에 속하는 짚은 무엇으로 사용되었니?,Straw,subject,Poaceae,Building material,3.0
./data/image/120105320220922170221.jpg,이미지에서 유시아강에 속하는 곤충은 뭐야?,Damselfly,subclass,Pterygota,Damselfly,3.0
./data/image/122200720220810173648.jpg,이미지 속 칠면조는 무슨 목에 속해?,Turkey (bird),order,Galliformes,Galliformes,3.0
./data/image/120400120220823153115.jpg,이미지 속 파충류가 해당하는 목은 뭘까?,Turtle,class,Reptile,turtle neck,3.0
./data/image/122500220220721151913.jpg,이미지에서 호저아목에 속하며 설치류에 해당하는 동물은 뭐야?,Nutria,order,Rodent,nutria,3.0
./data/image/130500720220811181656.jpg,이미지 안 영장류에 속하는 동물은 뭐니?,Human,kingdom,Animal,people,3.0
./data/image/180900320220915181337.jpg,이미지 속 브라질의 세계유산에 해당하는 곳은 어딜까?,Iguazu Falls,subject,List of World Heritage Sites in Brazil,Iguazu Falls,3.0
./data/image/140800320220711131344.jpg,이미지 안 담쟁이덩굴은 무엇에 속하는 식물일까?,Parthenocissus tricuspidata,subject,Vitaceae,Vitaceae,3.0
./data/image/122200220220708102157.jpg,이미지에서 청소 동물에 속하는 새는 뭐야?,Eastern carrion crow,subject,Scavenger,crow,3.0
./data/image/120805220220810175428.jpg,이미지 안의 무지개송어는 무슨 목에 속하는 동물이야?,Rainbow trout,kingdom,Animal,salmonidae,3.0
./data/image/141203720220726141545.jpg,이미지 안 탱자나무는 무슨 과에 속하는 약용식물일까?,Trifoliate orange,subject,Medicinal plants,Rutaceae,3.0
./data/image/141500420220712152644.jpg,이미지 안에 은방울꽃은 무엇에 해당하는 식물일까?,Lily of the valley,subfamily,Nolinoideae,Nolinoideae,3.0
./data/image/131000720220817140347.jpg,이미지 속 잉글랜드의 발명품은 뭐야?,Vacuum cleaner,subject,England's invention,vacuum,3.0
./data/image/151800920220824111846.jpg,이미지 속 육상 경기 종목은 뭐야?,Hammer throw,subject,Athletics_Game_Event,hammer throw,3.0
./data/image/211301120220926113649.jpg,이미지 안 도예품은 어느 나라 문화와 관련 있을까?,Onggi,subject,Pottery,Korea,3.0
./data/image/120208020220801183342.jpg,이미지 속 소목에 속하는 것은 무슨 문에 해당하니?,Bison,order,joiner,chordate,3.0
./data/image/140101620220718154318.jpg,이미지 안에 아보카도는 무엇에 해당하는 과일일까?,Avocado,family,Lauraceae,Lauraceae,3.0
./data/image/115100120220719173034.jpg,이미지 속 탈것에 해당하는 건 뭐야?,Car,subject,Vehicle,an automobile,3.0
./data/image/140100120220628155757.jpg,이미지 내의 배나무아과에 포함되는 것은 무슨 목에 속하지?,Apple,order,Rosales,Rosales,3.0
./data/image/110201320220714173541.jpg,이미지 속 레몬은 무엇에 속하는 과일이니?,Lemon,family,Rutaceae,Rutaceae,3.0
./data/image/120201920220822135749.jpg,이미지 속 식육목에 해당하는 포유류는 무엇일까?,Red panda,subject,Carnivora,red panda,3.0
./data/image/113201020220718150002.jpg,이미지 속 허수아비는 무엇을 놀라게 하기 위한 거야?,scare birds,RelatedTo,scarecrow,bird,3.0
./data/image/111200720220706132447.jpg,이미지 안에 직비원류에 속하는 척추동물은 무엇일까?,Human,suborder,Haplorhini,people,3.0
./data/image/160202120220804171851.jpg,이미지 속 영장류에 해당하는 것은 뭐니?,Human,order,Primate,people,3.0
./data/image/120208820220802134059.jpg,시추는 어느 나라 개 품종일까?,Shih Tzu,subject,china_dog_breeds,china,3.0
./data/image/120200720220623114020.jpg,장비목에 속하는 동물은 뭐야?,Elephant,order,Proboscidea,elephant,3.0
./data/image/150100220220628170612.jpg,이미지 속 영장상목에 해당하는 사람은 어디에 속하니?,Human,subject,Ape,ape,3.0
./data/image/120600120220624113336.jpg,이미지 속 복족류에 해당하는 것은 뭐니?,Snail,class,Gastropoda,snail,3.0
./data/image/112400220220707104743.jpg,이미지 내 발레는 어느 나라의 외래어일까?,Ballet,subject,French origin_loan language,France,3.0
./data/image/120207020220809181953.jpg,이미지 내 족제비는 무슨 강에 해당하는 동물이지?,Siberian weasel,class,Mammal,a mammal,3.0
./data/image/140100220220628163424.jpg,바나나의 과는 무엇이니?,Banana,family,Musaceae,Musaceae,3.0
./data/image/114701020220719160420.jpg,이미지 속 주택에 해당하는 건 뭐야?,Tipi,subject,House,teepee,3.0
./data/image/120200920220623162522.jpg,이미지 안에서 특별한 업적을 인정할 때 무엇을 수여하니?,trophy,IsA,award,trophy,3.0
./data/image/130200420220901174113.jpg,이미지 속 이탈리아의 발명품에 해당하는 것은 뭐야?,Glasses,subject,italian invention,glasses,3.0
./data/image/112400220220707105734.jpg,이미지 내 발레는 어느 나라의 외래어일까?,Ballet,subject,French origin_loan language,France,3.0
./data/image/120205420220715112802.jpg,이미지 안 주머니고양이목에 해당하는 것은 어느 나라의 푸유류니?,Tasmanian devil,subject,Dasyuromorphia,Dasyuromorphia,3.0
./data/image/140602320220921113735.jpg,이미지 내 속씨식물이 해당하는 과는 무엇이지?,Mosidae,family,Campanulaceae,Campanulaceae,3.0
./data/image/141601820220727133653.jpg,이미지 내 솜다리속에 속하는 진정쌍떡잎식물은 뭘까?,Leontopodium nivale,unclassified_class,Eudicots,edelweiss,3.0
./data/image/141901420220728113217.jpg,이미지에 있는 열대 과일의 과는 뭘까?,Pomelo,subject,Tropical fruit,Rutaceae,3.0
./data/image/141502720220727111530.jpg,이미지 안 미나리아재비목에 속하는 애기똥풀의 과는 뭐야?,Chelidonium majus,family,Papaveraceae,Papaveraceae,3.0
./data/image/122202920220802165711.jpg,독수리의 문은 무엇일까?,Cinereous vulture,phylum,Chordate,chordate,3.0
./data/image/120400220220823164617.jpg,이미지 속 기는 것과 관련 있는 파충류는 뭐니?,Snake,class,Reptile,a snake,3.0
./data/image/140602320220921111752.jpg,이미지 안에서 잔대속에 속하는 것은 어떤 목에 포함되니?,Mosidae,order,Asterales,Asterales,3.0
./data/image/120200920220822154932.jpg,이미지 내 설치류에 해당하는 동물은 뭐니?,Hamster,kingdom,Animal,hamster,3.0
./data/image/120801320220715140843.jpg,이미지 안 산호는 무엇에 포함되는 동물이야?,Coral,phylum,Cnidaria,Cnidaria,3.0
./data/image/140300120220701114456.jpg,이미지 안의 버섯은 어디에 포함되어 있니?,Mushroom,subject,Fungus,fungus,3.0
./data/image/120100820220707103905.jpg,나방은 무슨 동물에 해당할까?,Moth,phylum,Arthropod,arthropod,3.0
./data/image/115400120220801162239.jpg,이미지 속 가톨릭 건축물은 뭐지?,Altar,subject,Catholic_Architecture,altar,3.0
./data/image/110102620220729155217.jpg,이미지에서 체명악기에 해당하는 것은 뭘까?,Bell,subject,Idiophone,specie,3.0
./data/image/160202620221027165054.jpg,이미지 속 자전거는 어느 분류에 속하니?,Motorized bicycle,subject,Bicycle,motorcycle,3.0
./data/image/132300820220818115017.jpg,이미지 안에 다리를 서는 용도로 쓰는 진원류는 뭘까?,Human,infraorder,Simian,people,3.0
./data/image/120207620220720173610.jpg,이미지 내 프레리도그는 무슨 과에 해당하는 동물이야?,Prairie dog,subject,Squirrel,sciuridae,3.0
./data/image/130100520220811113841.jpg,이미지 안 개인화기에 포함되는 것은 뭘까?,Rifle,subject,personal weapon,rifle,3.0
./data/image/114500520220719144452.jpg,이미지 속 정보 검색을 위해 쓰는 기호는 뭐야?,Hashtag,subject,Information retrieval,hashtag,3.0
./data/image/120803520220720162044.jpg,구피는 어떤 목에 속하는 동물이야?,Guppy,kingdom,Animal,Cyprinodontiformes,3.0
./data/image/141700820220727141936.jpg,이미지 안의 조명은 무엇이니?,Street light,subject,Lighting,streetlamp,3.0
./data/image/161300220220916162804.jpg,이미지 속 바다에 있는 침몰선을 뭐라고 하니?,a shark,AtLocation,any ocean,shipwreck,3.0
./data/image/113900220220719133524.jpg,이미지 내에 있는 폐기물은 치울 때까지 어디에 보관할까?,a garbage can,UsedFor,storing trash until it's taken away,trash bag,3.0
./data/image/131801020220922154856.jpg,이미지 안 서예 할 때 사용하는 미술 재료는 뭘까?,Inkstone,subject,art_material,inkstone,3.0
./data/image/160700720220922103120.jpg,이미지 속 정박지에 있는 상선은 뭐야?,lower berth,IsA,berth,container ship,3.0
./data/image/120100820220707104504.jpg,이미지 속의 곤충은 무슨 계에 속하니?,Moth,class,Insect,a animal,3.0
./data/image/120205420220715112659.jpg,이미지 안의 태즈메이니아데빌은 무엇에 해당하니?,Tasmanian devil,subject,Dasyuromorphia,Dasyuromorphia,3.0
./data/image/121800120220707155807.jpg,이미지에 있는 척삭동물의 아목은 무엇일까?,Iguana,phylum,Chordate,Lacertilia,3.0
./data/image/140101120220715171120.jpg,두리안은 무엇에 속하는 과일일까?,Durian,family,Malvaceae,Malvaceae,3.0
./data/image/140801120220726135957.jpg,이미지 내 원예 식물에 해당하는 장미의 미분류문은 뭐야?,Rose,subject,Gardening_Plants,ia genus,3.0
./data/image/120400120220823150710.jpg,이미지에서 파충류에 포함되는 생물의 목은 무엇이니?,Turtle,class,Reptile,turtle neck,3.0
./data/image/211301120221103134959.jpg,이미지 안의 도기는 어느 나라의 문화이니?,Onggi,subject,pottery,Korea,3.0
./data/image/110102020220801150531.jpg,이미지 속 영장류에 포함되는 것은 뭘까?,Human,order,Primate,people,3.0
./data/image/120209520220803130902.jpg,이미지 안의 소과인 척삭동물은 뭐지?,Bighorn sheep,subject,Bovidae,bighorn,3.0
./data/image/120204520220707164537.jpg,이미지 내 표범은 어느 나라의 상징인 동물일까?,Leopard,subject,symbol of somalia,Somalia,3.0
./data/image/122600320220901170039.jpg,이미지에 있는 연체동물의 상과는 뭐니?,Nautilus,phylum,Mollusca,SupNautilidae,3.0
./data/image/116900120220906184740.jpg,이미지 속 로스앤젤레스의 관광지인 간판을 뭐라고 해?,Hollywood Sign,subject,Billboard,Hollywood Sign,3.0
./data/image/141401720220831132018.jpg,이미지에 있는 원예 식물의 목은 뭐니?,Petunia,subject,Gardening_Plants,Solanales,3.0
./data/image/152300220220713183146.jpg,이미지 속 러시아의 발명품은 무엇이니?,Parachute,subject,russian invention,parachute,3.0
./data/image/111600120221017102156.jpg,이미지 안 합창과 관련 있는 가톨릭 전례 봉사자를 뭐라고 할까?,choir,subject,Choir,choir school,3.0
./data/image/141401820220726161953.jpg,이미지 내 꽃은 무슨 목에 포함될까?,Papaver rhoeas,subject,Flower,Ranunculales,3.0
./data/image/120700220220707184419.jpg,이미지에서 말미잘은 무슨 동물이니?,Sea anemone,phylum,Cnidaria,Cnidaria,3.0
./data/image/151300520220804110630.jpg,이미지 속 식용작물은 뭐야?,Wheat,subject,food crops,wheat,3.0
./data/image/120205920220720115559.jpg,이미지에서 포유류에 속한 척삭동물은 뭐야?,Pronghorn,class,Mammal,antilocapra americana,3.0
./data/image/122201020220707180948.jpg,이미지 내 올빼미는 어느 나라의 천연기념물일까?,Tawny owl,subject,Natural monuments of South Korea,South Korea,3.0
./data/image/120807520220721142226.jpg,청어는 무엇에 속하니?,Pacific herring,class,Actinopterygii,Actinopterygii,3.0
./data/image/120201320220623155542.jpg,이미지 속 룩셈부르크의 상징인 동물은 무엇일까?,Lion,subject,Luxembourg's symbol,lion,3.0
./data/image/120200320220622150709.jpg,이미지에서 식육목에 속한 동물은 무엇이니?,Bear,order,Carnivora,bear,3.0
./data/image/141201620220726172058.jpg,이미지 내 개망초는 어떤 목에 해당하는 식물일까?,Erigeron annuus,kingdom,Plant,Asterales,3.0
./data/image/120200120220622181858.jpg,이미지 내에 있는 거대동물은 어떤 과에 해당하니?,Antelope,subject,Bovidae,Bovidae,3.0
./data/image/120202720220624173829.jpg,이미지 속 농기구를 뭐라고 부를까?,Plough,subject,Agricultural machinery,plow,3.0
./data/image/122202520220728135250.jpg,딱새는 무엇에 속하는 척삭동물이니?,Daurian redstart,order,Passerine,passerine,3.0
./data/image/210700220221028141355.jpg,이미지의 절지동물은 어느 목에 해당할까?,Lucanus maculifemoratus,order,Beetle,coleoptera,3.0
./data/image/111800820220825115054.jpg,이미지에서 탄산염의 소다수를 뭐라고 해?,a soft drink,IsA,carbonated,soft drink,3.0
./data/image/120100420220622182716.jpg,이미지 안에서 잠자리목에 속하는 곤충은 뭐니?,Odonata,subject,Odonata,a dragonfly,3.0
./data/image/120105020220822160921.jpg,이미지 안 메뚜기목에 속하는 절지동물은 뭐니?,Acrida cinerea,order,Orthoptera,Acrida cinerea,3.0
./data/image/140401120220711105411.jpg,이미지 내 옥수수는 무엇이 완료된 식물이야?,Maize,subject,Genome_sequencing_completed_plants,Genome decryption,3.0
./data/image/132101520220708131354.jpg,이미지 속에 장미는 어느 나라의 상징이 꽃일까?,Rose,subject,symbol of america,usa,3.0
./data/image/120805020220810152949.jpg,이미지에서 메기의 문은 무엇이지?,Amur catfish,phylum,Chordate,chordate,3.0
./data/image/120801620220720134359.jpg,이미지 속 뱀장어목에 해당하는 동물은 무엇일까?,Kidako moray,order,Eel,Kidako moray,3.0
./data/image/141800820220727111250.jpg,토란은 어떤 아과에 속하니?,Taro,subfamily,Aroideae,Aroideae,3.0
./data/image/140801120221121151223.jpg,이미지 안 덩굴식물의 미분류강은 무엇이니?,Rose,subject,Vine,Eudicot plant,3.0
./data/image/141502320221027154352.jpg,이미지 속 약용식물이 해당하는 속은 무엇이니?,Atropa belladonna,subject,Medicinal plants,Atropa genus,3.0
./data/image/114100220220809150948.jpg,이미지 속 영장류인 사람의 상과는 무엇에 해당하니?,Human,order,Primate,ape,3.0
./data/image/141401620220711140212.jpg,이미지에서 튤립의 미분류문은 뭐니?,Tulip,unclassified_phylum,Flowering plant,ia genus,3.0
./data/image/131801020220922154741.jpg,이미지에서 서예와 연관 있는 것은 뭘까?,Inkstone,subject,East Asian calligraphy,inkstone,3.0
./data/image/120207720220803144822.jpg,개코원숭이의 목은 무엇일까?,Baboon,order,Primate,a primate,3.0
./data/image/120201720220623132349.jpg,이미지 내에서 포유류에 해당하는 고슴도치는 무슨 동물이야?,Amur hedgehog,class,Mammal,chordate,3.0
./data/image/120101220220715133554.jpg,이미지 속 메뚜기는 어떤 동물에 속하니?,Caelifera,phylum,Arthropod,arthropod,3.0
./data/image/113900220220719114724.jpg,이미지 내 쓰레기를 눈에 띄지 않게 하기 위해 쓰는 생활용품은 뭐야?,Bin bag,subject,Household goods,trash bag,3.0
./data/image/120210620220907180859.jpg,장비목에 포함되고 포유류에 속하는 건 이미지 속에서 뭐야?,African bush elephant,subject,Proboscidea,African elephant,3.0
./data/image/140100220220628171246.jpg,이미지에 보이는 바나나는 어떤 과일이니?,Banana,subject,Tropical fruit,tropical fruit,3.0
./data/image/120202720220624175504.jpg,소는 무엇에 해당하는 동물이지?,Cattle,phylum,Chordate,chordate,3.0
./data/image/141401820220727103629.jpg,개양귀비의 미분류강은 뭐야?,Papaver rhoeas,unclassified_class,Eudicots,Eudicot plant,3.0
./data/image/122600320220901170235.jpg,이미지 속 살아있는 화석에 해당하는 것은 뭘까?,Nautilus,subject,Living fossil,nautilidae,3.0
./data/image/133500320220829153557.jpg,이미지 속 군사 장비는 어느 나라에서 발명했을까?,Swiss Army knife,subject,Materiel,switzerland,3.0
./data/image/113100520220817162937.jpg,떡볶이는 어느 나라 요리니?,Tteokbokki,subject,Korean cuisine,Korea,3.0
./data/image/141403720220726142448.jpg,이미지에서 패랭이꽃속에 속하는 속씨식물은 뭐니?,Dianthus caryophyllus,unclassified_phylum,Flowering plant,carnations,3.0
./data/image/120200620220819165351.jpg,이미지 속 척삭동물은 뭐지?,Cat,phylum,Chordate,a cat,3.0
./data/image/141502720220727104915.jpg,이미지에서 양귀비과의 식물의 목은 뭘까?,Chelidonium majus,family,Papaveraceae,Ranunculales,3.0
./data/image/141701220220727113506.jpg,이미지 내 향나무는 어떤 속에 해당되는 식물일까?,Juniperus chinensis,genus,Juniper,Juniper,3.0
./data/image/140101420220929112808.jpg,이미지 안에 게놈 해독이 완료된 식물은 무슨 속에 해당하니?,Cucumis melo,subject,Genome_sequencing_completed_plants,Cucumis,3.0
./data/image/120400220220823174830.jpg,이미지 안의 습지에 있는 척추동물은 뭐야?,Snake,subphylum,Vertebrate,a snake,3.0
./data/image/112500120220706180058.jpg,이미지 안 사람은 무엇에 속하는 동물이야?,Human,infraorder,Simian,Simiiformes,3.0
./data/image/141900820220727145945.jpg,이미지에 보이는 망고스틴의 과는 뭐야?,Mangosteen,family,Clusiaceae,clusiidae,3.0
./data/image/110701220220802160900.jpg,이미지 속에서 수아강에 속하는 동물은 무엇이니?,Human,kingdom,Animal,people,3.0
./data/image/130700820220719104949.jpg,이미지에서 미국의 발명품인 조리기구는 뭐야?,Microwave oven,subject,american_invention,the microwave,3.0
./data/image/115200520220809104202.jpg,이미지 내 쇼핑카트는 어느 나라의 발명품이니?,Shopping cart,subject,american_invention,usa,3.0
./data/image/150100220220823131434.jpg,이미지 속 운동장에 있는 척삭동물은 뭐야?,Human,phylum,Chordate,people,3.0
./data/image/141700220221017162801.jpg,이미지 내에서 미분류목이 국화군인 것은 어떤 미분류문에 속할까?,Camellia japonica,unclassified_order,Asterids,ia genus,3.0
./data/image/140200620220715172758.jpg,이미지 속 국화군에 포함되는 식용작물은 무엇이니?,Potato,subject,food crops,potato,3.0
./data/image/120202720220624175334.jpg,이미지 속 거대동물은 뭐야?,Cattle,subject,Megafauna,cows,3.0
./data/image/110200920220621150933.jpg,이미지 속 후식은 뭐야?,Cake,subject,Dessert,cakes,3.0
./data/image/120600420220720151114.jpg,이미지 안 우렁이는 무엇에 포함되는 동물일까?,Viviparidae,subject,Architaenioglossa,Architaenioglossa,3.0
./data/image/134102120221004135151.jpg,이미지 내에서 가톨릭과 성공회의 전례복은 무엇일까?,Stole (vestment),subject,Catholic_liturgical clothes,Stole (vestment),3.0
./data/image/120900120220624154556.jpg,이미지 안 진하상목에 속하는 동물을 뭐라고 하지?,Lobster,superorder,Eucarida,lobster,3.0
./data/image/120200720220822103257.jpg,이미지 속 장비목에 해당하는 거대동물은 뭐야?,Elephant,subject,Megafauna,elephant,3.0
./data/image/110900820220801112533.jpg,이미지 속 이탈리아와 중국의 요리는 뭘까?,Ice cream,subject,Chinese cuisine,ice cream,3.0
./data/image/111700320220819104051.jpg,이미지에서 시간을 재는 장신구는 뭐니?,Wristwatch,subject,Fashion accessory,Wristwatch,3.0
./data/image/140800620220708181214.jpg,이미지 안 포도는 무엇에 해당하는 식물일까?,Grape,unclassified_phylum,Flowering plant,ia genus,3.0
./data/image/122000220220708100846.jpg,이미지 내 빈모류에 포함되는 것의 아강은 무엇이니?,Leech,class,Clitellata,Leech,3.0
./data/image/132300420220708144018.jpg,이미지 안에 도로를 비추는 조명을 무엇이라고 불러?,Street light,subject,Lighting,streetlamp,3.0
./data/image/120206220220720155137.jpg,이미지 속 동물은 어떤 문에 속하니?,Meerkat,kingdom,Animal,chordate,3.0
./data/image/141800820220727111038.jpg,이미지 속 토란은 무슨 과에 속하는 식물이야?,Taro,family,Araceae,Araceae,3.0
./data/image/150101220220712173608.jpg,이미지 속 오락을 뭐라고 부르지?,Association football,subject,Entertainment,footballing,3.0
./data/image/122201620220802144145.jpg,메추라기는 어느 나라의 겨울철새지?,Japanese quail,subject,winter migratory birds in Korea,Korea,3.0
./data/image/122000320220708101801.jpg,지렁이는 무엇에 해당하지?,Earthworm,subject,Annelid,Annelid,3.0
./data/image/120204620220809171959.jpg,이미지 속 동물의 과는 뭘까?,Hyena,subject,Hyena,hypeninae,3.0
